ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3451,3451,Rahul Joshi,53,4,1,2,2
3452,3452,Deepak Reddy,54,5,2,3,1
3453,3453,Aisha Bhat,55,6,3,4,2
3454,3454,Siddharth Singh,56,7,4,5,1
3455,3455,Meena Sharma,57,8,5,1,2
3456,3456,Kavita Joshi,58,1,6,2,1
3457,3457,Sanjay Reddy,59,2,7,3,2
3458,3458,Rajesh Bhat,60,3,1,4,1
3459,3459,Anita Singh,61,4,2,5,2
3460,3460,Priya Sharma,62,5,3,1,1
3461,3461,Rahul Joshi,63,6,4,2,2
3462,3462,Deepak Reddy,64,7,5,3,1
3463,3463,Aisha Bhat,65,8,6,4,2
3464,3464,Siddharth Singh,66,1,7,5,1
3465,3465,Meena Sharma,22,2,1,1,2
3466,3466,Kavita Joshi,23,3,2,2,1
3467,3467,Sanjay Reddy,24,4,3,3,2
3468,3468,Rajesh Bhat,25,5,4,4,1
3469,3469,Anita Singh,26,6,5,5,2
3470,3470,Priya Sharma,27,7,6,1,1
3471,3471,Rahul Joshi,28,8,7,2,2
3472,3472,Deepak Reddy,29,1,1,3,1
3473,3473,Aisha Bhat,30,2,2,4,2
3474,3474,Siddharth Singh,31,3,3,5,1
3475,3475,Meena Sharma,32,4,4,1,2
3476,3476,Kavita Joshi,33,5,5,2,1
3477,3477,Sanjay Reddy,34,6,6,3,2
3478,3478,Rajesh Bhat,35,7,7,4,1
3479,3479,Anita Singh,36,8,1,5,2
3480,3480,Priya Sharma,37,1,2,1,1
3481,3481,Rahul Joshi,38,2,3,2,2
3482,3482,Deepak Reddy,39,3,4,3,1
3483,3483,Aisha Bhat,40,4,5,4,2
3484,3484,Siddharth Singh,41,5,6,5,1
3485,3485,Meena Sharma,42,6,7,1,2
3486,3486,Kavita Joshi,43,7,1,2,1
3487,3487,Sanjay Reddy,44,8,2,3,2
3488,3488,Rajesh Bhat,45,1,3,4,1
3489,3489,Anita Singh,46,2,4,5,2
3490,3490,Priya Sharma,47,3,5,1,1
3491,3491,Rahul Joshi,48,4,6,2,2
3492,3492,Deepak Reddy,49,5,7,3,1
3493,3493,Aisha Bhat,50,6,1,4,2
3494,3494,Siddharth Singh,51,7,2,5,1
3495,3495,Meena Sharma,52,8,3,1,2
3496,3496,Kavita Joshi,53,1,4,2,1
3497,3497,Sanjay Reddy,54,2,5,3,2
3498,3498,Rajesh Bhat,55,3,6,4,1
3499,3499,Anita Singh,56,4,7,5,2
3500,3500,Priya Sharma,57,5,1,1,1
3501,3501,Rahul Joshi,58,6,2,2,2
3502,3502,Deepak Reddy,59,7,3,3,1
3503,3503,Aisha Bhat,60,8,4,4,2
3504,3504,Siddharth Singh,61,1,5,5,1
3505,3505,Meena Sharma,62,2,6,1,2
3506,3506,Kavita Joshi,63,3,7,2,1
3507,3507,Sanjay Reddy,64,4,1,3,2
3508,3508,Rajesh Bhat,65,5,2,4,1
3509,3509,Anita Singh,66,6,3,5,2
3510,3510,Priya Sharma,22,7,4,1,1
3511,3511,Rahul Joshi,23,8,5,2,2
3512,3512,Deepak Reddy,24,1,6,3,1
3513,3513,Aisha Bhat,25,2,7,4,2
3514,3514,Siddharth Singh,26,3,1,5,1
3515,3515,Meena Sharma,27,4,2,1,2
3516,3516,Kavita Joshi,28,5,3,2,1
3517,3517,Sanjay Reddy,29,6,4,3,2
3518,3518,Rajesh Bhat,30,7,5,4,1
3519,3519,Anita Singh,31,8,6,5,2
3520,3520,Priya Sharma,32,1,7,1,1
3521,3521,Rahul Joshi,33,2,1,2,2
3522,3522,Deepak Reddy,34,3,2,3,1
3523,3523,Aisha Bhat,35,4,3,4,2
3524,3524,Siddharth Singh,36,5,4,5,1
3525,3525,Meena Sharma,37,6,5,1,2
3526,3526,Kavita Joshi,38,7,6,2,1
3527,3527,Sanjay Reddy,39,8,7,3,2
3528,3528,Rajesh Bhat,40,1,1,4,1
3529,3529,Anita Singh,41,2,2,5,2
3530,3530,Priya Sharma,42,3,3,1,1
3531,3531,Rahul Joshi,43,4,4,2,2
3532,3532,Deepak Reddy,44,5,5,3,1
3533,3533,Aisha Bhat,45,6,6,4,2
3534,3534,Siddharth Singh,46,7,7,5,1
3535,3535,Meena Sharma,47,8,1,1,2
3536,3536,Kavita Joshi,48,1,2,2,1
3537,3537,Sanjay Reddy,49,2,3,3,2
3538,3538,Rajesh Bhat,50,3,4,4,1
3539,3539,Anita Singh,51,4,5,5,2
3540,3540,Priya Sharma,52,5,6,1,1
3541,3541,Rahul Joshi,53,6,7,2,2
3542,3542,Deepak Reddy,54,7,1,3,1
3543,3543,Aisha Bhat,55,8,2,4,2
3544,3544,Siddharth Singh,56,1,3,5,1
3545,3545,Meena Sharma,57,2,4,1,2
3546,3546,Kavita Joshi,58,3,5,2,1
3547,3547,Sanjay Reddy,59,4,6,3,2
3548,3548,Rajesh Bhat,60,5,7,4,1
3549,3549,Anita Singh,61,6,1,5,2
3550,3550,Priya Sharma,62,7,2,1,1
3551,3551,Rahul Joshi,63,8,3,2,2
3552,3552,Deepak Reddy,64,1,4,3,1
3553,3553,Aisha Bhat,65,2,5,4,2
3554,3554,Siddharth Singh,66,3,6,5,1
3555,3555,Meena Sharma,22,4,7,1,2
3556,3556,Kavita Joshi,23,5,1,2,1
3557,3557,Sanjay Reddy,24,6,2,3,2
3558,3558,Rajesh Bhat,25,7,3,4,1
3559,3559,Anita Singh,26,8,4,5,2
3560,3560,Priya Sharma,27,1,5,1,1
3561,3561,Rahul Joshi,28,2,6,2,2
3562,3562,Deepak Reddy,29,3,7,3,1
3563,3563,Aisha Bhat,30,4,1,4,2
3564,3564,Siddharth Singh,31,5,2,5,1
3565,3565,Meena Sharma,32,6,3,1,2
3566,3566,Kavita Joshi,33,7,4,2,1
3567,3567,Sanjay Reddy,34,8,5,3,2
3568,3568,Rajesh Bhat,35,1,6,4,1
3569,3569,Anita Singh,36,2,7,5,2
3570,3570,Priya Sharma,37,3,1,1,1
3571,3571,Rahul Joshi,38,4,2,2,2
3572,3572,Deepak Reddy,39,5,3,3,1
3573,3573,Aisha Bhat,40,6,4,4,2
3574,3574,Siddharth Singh,41,7,5,5,1
3575,3575,Meena Sharma,42,8,6,1,2
3576,3576,Kavita Joshi,43,1,7,2,1
3577,3577,Sanjay Reddy,44,2,1,3,2
3578,3578,Rajesh Bhat,45,3,2,4,1
3579,3579,Anita Singh,46,4,3,5,2
3580,3580,Priya Sharma,47,5,4,1,1
3581,3581,Rahul Joshi,48,6,5,2,2
3582,3582,Deepak Reddy,49,7,6,3,1
3583,3583,Aisha Bhat,50,8,7,4,2
3584,3584,Siddharth Singh,51,1,1,5,1
3585,3585,Meena Sharma,52,2,2,1,2
3586,3586,Kavita Joshi,53,3,3,2,1
3587,3587,Sanjay Reddy,54,4,4,3,2
3588,3588,Rajesh Bhat,55,5,5,4,1
3589,3589,Anita Singh,56,6,6,5,2
3590,3590,Priya Sharma,57,7,7,1,1
3591,3591,Rahul Joshi,58,8,1,2,2
3592,3592,Deepak Reddy,59,1,2,3,1
3593,3593,Aisha Bhat,60,2,3,4,2
3594,3594,Siddharth Singh,61,3,4,5,1
3595,3595,Meena Sharma,62,4,5,1,2
3596,3596,Kavita Joshi,63,5,6,2,1
3597,3597,Sanjay Reddy,64,6,7,3,2
3598,3598,Rajesh Bhat,65,7,1,4,1
3599,3599,Anita Singh,66,8,2,5,2
3600,3600,Priya Sharma,22,1,3,1,1
3601,3601,Rahul Joshi,23,2,4,2,2
3602,3602,Deepak Reddy,24,3,5,3,1
3603,3603,Aisha Bhat,25,4,6,4,2
3604,3604,Siddharth Singh,26,5,7,5,1
3605,3605,Meena Sharma,27,6,1,1,2
3606,3606,Kavita Joshi,28,7,2,2,1
3607,3607,Sanjay Reddy,29,8,3,3,2
3608,3608,Rajesh Bhat,30,1,4,4,1
3609,3609,Anita Singh,31,2,5,5,2
3610,3610,Priya Sharma,32,3,6,1,1
3611,3611,Rahul Joshi,33,4,7,2,2
3612,3612,Deepak Reddy,34,5,1,3,1
3613,3613,Aisha Bhat,35,6,2,4,2
3614,3614,Siddharth Singh,36,7,3,5,1
3615,3615,Meena Sharma,37,8,4,1,2
3616,3616,Kavita Joshi,38,1,5,2,1
3617,3617,Sanjay Reddy,39,2,6,3,2
3618,3618,Rajesh Bhat,40,3,7,4,1
3619,3619,Anita Singh,41,4,1,5,2
3620,3620,Priya Sharma,42,5,2,1,1
3621,3621,Rahul Joshi,43,6,3,2,2
3622,3622,Deepak Reddy,44,7,4,3,1
3623,3623,Aisha Bhat,45,8,5,4,2
3624,3624,Siddharth Singh,46,1,6,5,1
3625,3625,Meena Sharma,47,2,7,1,2
3626,3626,Kavita Joshi,48,3,1,2,1
3627,3627,Sanjay Reddy,49,4,2,3,2
3628,3628,Rajesh Bhat,50,5,3,4,1
3629,3629,Anita Singh,51,6,4,5,2
3630,3630,Priya Sharma,52,7,5,1,1
3631,3631,Rahul Joshi,53,8,6,2,2
3632,3632,Deepak Reddy,54,1,7,3,1
3633,3633,Aisha Bhat,55,2,1,4,2
3634,3634,Siddharth Singh,56,3,2,5,1
3635,3635,Meena Sharma,57,4,3,1,2
3636,3636,Kavita Joshi,58,5,4,2,1
3637,3637,Sanjay Reddy,59,6,5,3,2
3638,3638,Rajesh Bhat,60,7,6,4,1
3639,3639,Anita Singh,61,8,7,5,2
3640,3640,Priya Sharma,62,1,1,1,1
3641,3641,Rahul Joshi,63,2,2,2,2
3642,3642,Deepak Reddy,64,3,3,3,1
3643,3643,Aisha Bhat,65,4,4,4,2
3644,3644,Siddharth Singh,66,5,5,5,1
3645,3645,Meena Sharma,22,6,6,1,2
3646,3646,Kavita Joshi,23,7,7,2,1
3647,3647,Sanjay Reddy,24,8,1,3,2
3648,3648,Rajesh Bhat,25,1,2,4,1
3649,3649,Anita Singh,26,2,3,5,2
3650,3650,Priya Sharma,27,3,4,1,1
3651,3651,Rahul Joshi,28,4,5,2,2
3652,3652,Deepak Reddy,29,5,6,3,1
3653,3653,Aisha Bhat,30,6,7,4,2
3654,3654,Siddharth Singh,31,7,1,5,1
3655,3655,Meena Sharma,32,8,2,1,2
3656,3656,Kavita Joshi,33,1,3,2,1
3657,3657,Sanjay Reddy,34,2,4,3,2
3658,3658,Rajesh Bhat,35,3,5,4,1
3659,3659,Anita Singh,36,4,6,5,2
3660,3660,Priya Sharma,37,5,7,1,1
3661,3661,Rahul Joshi,38,6,1,2,2
3662,3662,Deepak Reddy,39,7,2,3,1
3663,3663,Aisha Bhat,40,8,3,4,2
3664,3664,Siddharth Singh,41,1,4,5,1
3665,3665,Meena Sharma,42,2,5,1,2
3666,3666,Kavita Joshi,43,3,6,2,1
3667,3667,Sanjay Reddy,44,4,7,3,2
3668,3668,Rajesh Bhat,45,5,1,4,1
3669,3669,Anita Singh,46,6,2,5,2
3670,3670,Priya Sharma,47,7,3,1,1
3671,3671,Rahul Joshi,48,8,4,2,2
3672,3672,Deepak Reddy,49,1,5,3,1
3673,3673,Aisha Bhat,50,2,6,4,2
3674,3674,Siddharth Singh,51,3,7,5,1
3675,3675,Meena Sharma,52,4,1,1,2
3676,3676,Kavita Joshi,53,5,2,2,1
3677,3677,Sanjay Reddy,54,6,3,3,2
3678,3678,Rajesh Bhat,55,7,4,4,1
3679,3679,Anita Singh,56,8,5,5,2
3680,3680,Priya Sharma,57,1,6,1,1
3681,3681,Rahul Joshi,58,2,7,2,2
3682,3682,Deepak Reddy,59,3,1,3,1
3683,3683,Aisha Bhat,60,4,2,4,2
3684,3684,Siddharth Singh,61,5,3,5,1
3685,3685,Meena Sharma,62,6,4,1,2
3686,3686,Kavita Joshi,63,7,5,2,1
3687,3687,Sanjay Reddy,64,8,6,3,2
3688,3688,Rajesh Bhat,65,1,7,4,1
3689,3689,Anita Singh,66,2,1,5,2
3690,3690,Priya Sharma,22,3,2,1,1
3691,3691,Rahul Joshi,23,4,3,2,2
3692,3692,Deepak Reddy,24,5,4,3,1
3693,3693,Aisha Bhat,25,6,5,4,2
3694,3694,Siddharth Singh,26,7,6,5,1
3695,3695,Meena Sharma,27,8,7,1,2
3696,3696,Kavita Joshi,28,1,1,2,1
3697,3697,Sanjay Reddy,29,2,2,3,2
3698,3698,Rajesh Bhat,30,3,3,4,1
3699,3699,Anita Singh,31,4,4,5,2
3700,3700,Priya Sharma,32,5,5,1,1
3701,3701,Rahul Joshi,33,6,6,2,2
3702,3702,Deepak Reddy,34,7,7,3,1
3703,3703,Aisha Bhat,35,8,1,4,2
3704,3704,Siddharth Singh,36,1,2,5,1
3705,3705,Meena Sharma,37,2,3,1,2
3706,3706,Kavita Joshi,38,3,4,2,1
3707,3707,Sanjay Reddy,39,4,5,3,2
3708,3708,Rajesh Bhat,40,5,6,4,1
3709,3709,Anita Singh,41,6,7,5,2
3710,3710,Priya Sharma,42,7,1,1,1
3711,3711,Rahul Joshi,43,8,2,2,2
3712,3712,Deepak Reddy,44,1,3,3,1
3713,3713,Aisha Bhat,45,2,4,4,2
3714,3714,Siddharth Singh,46,3,5,5,1
3715,3715,Meena Sharma,47,4,6,1,2
3716,3716,Kavita Joshi,48,5,7,2,1
3717,3717,Sanjay Reddy,49,6,1,3,2
3718,3718,Rajesh Bhat,50,7,2,4,1
3719,3719,Anita Singh,51,8,3,5,2
3720,3720,Priya Sharma,52,1,4,1,1
3721,3721,Rahul Joshi,53,2,5,2,2
3722,3722,Deepak Reddy,54,3,6,3,1
3723,3723,Aisha Bhat,55,4,7,4,2
3724,3724,Siddharth Singh,56,5,1,5,1
3725,3725,Meena Sharma,57,6,2,1,2
3726,3726,Kavita Joshi,58,7,3,2,1
3727,3727,Sanjay Reddy,59,8,4,3,2
3728,3728,Rajesh Bhat,60,1,5,4,1
3729,3729,Anita Singh,61,2,6,5,2
3730,3730,Priya Sharma,62,3,7,1,1
3731,3731,Rahul Joshi,63,4,1,2,2
3732,3732,Deepak Reddy,64,5,2,3,1
3733,3733,Aisha Bhat,65,6,3,4,2
3734,3734,Siddharth Singh,66,7,4,5,1
3735,3735,Meena Sharma,22,8,5,1,2
3736,3736,Kavita Joshi,23,1,6,2,1
3737,3737,Sanjay Reddy,24,2,7,3,2
3738,3738,Rajesh Bhat,25,3,1,4,1
3739,3739,Anita Singh,26,4,2,5,2
3740,3740,Priya Sharma,27,5,3,1,1
3741,3741,Rahul Joshi,28,6,4,2,2
3742,3742,Deepak Reddy,29,7,5,3,1
3743,3743,Aisha Bhat,30,8,6,4,2
3744,3744,Siddharth Singh,31,1,7,5,1
3745,3745,Meena Sharma,32,2,1,1,2
3746,3746,Kavita Joshi,33,3,2,2,1
3747,3747,Sanjay Reddy,34,4,3,3,2
3748,3748,Rajesh Bhat,35,5,4,4,1
3749,3749,Anita Singh,36,6,5,5,2
3750,3750,Priya Sharma,37,7,6,1,1
3751,3751,Rahul Joshi,38,8,7,2,2
3752,3752,Deepak Reddy,39,1,1,3,1
3753,3753,Aisha Bhat,40,2,2,4,2
3754,3754,Siddharth Singh,41,3,3,5,1
3755,3755,Meena Sharma,42,4,4,1,2
3756,3756,Kavita Joshi,43,5,5,2,1
3757,3757,Sanjay Reddy,44,6,6,3,2
3758,3758,Rajesh Bhat,45,7,7,4,1
3759,3759,Anita Singh,46,8,1,5,2
3760,3760,Priya Sharma,47,1,2,1,1
3761,3761,Rahul Joshi,48,2,3,2,2
3762,3762,Deepak Reddy,49,3,4,3,1
3763,3763,Aisha Bhat,50,4,5,4,2
3764,3764,Siddharth Singh,51,5,6,5,1
3765,3765,Meena Sharma,52,6,7,1,2
3766,3766,Kavita Joshi,53,7,1,2,1
3767,3767,Sanjay Reddy,54,8,2,3,2
3768,3768,Rajesh Bhat,55,1,3,4,1
3769,3769,Anita Singh,56,2,4,5,2
3770,3770,Priya Sharma,57,3,5,1,1
3771,3771,Rahul Joshi,58,4,6,2,2
3772,3772,Deepak Reddy,59,5,7,3,1
3773,3773,Aisha Bhat,60,6,1,4,2
3774,3774,Siddharth Singh,61,7,2,5,1
3775,3775,Meena Sharma,62,8,3,1,2
3776,3776,Kavita Joshi,63,1,4,2,1
3777,3777,Sanjay Reddy,64,2,5,3,2
3778,3778,Rajesh Bhat,65,3,6,4,1
3779,3779,Anita Singh,66,4,7,5,2
3780,3780,Priya Sharma,22,5,1,1,1
3781,3781,Rahul Joshi,23,6,2,2,2
3782,3782,Deepak Reddy,24,7,3,3,1
3783,3783,Aisha Bhat,25,8,4,4,2
3784,3784,Siddharth Singh,26,1,5,5,1
3785,3785,Meena Sharma,27,2,6,1,2
3786,3786,Kavita Joshi,28,3,7,2,1
3787,3787,Sanjay Reddy,29,4,1,3,2
3788,3788,Rajesh Bhat,30,5,2,4,1
3789,3789,Anita Singh,31,6,3,5,2
3790,3790,Priya Sharma,32,7,4,1,1
3791,3791,Rahul Joshi,33,8,5,2,2
3792,3792,Deepak Reddy,34,1,6,3,1
3793,3793,Aisha Bhat,35,2,7,4,2
3794,3794,Siddharth Singh,36,3,1,5,1
3795,3795,Meena Sharma,37,4,2,1,2
3796,3796,Kavita Joshi,38,5,3,2,1
3797,3797,Sanjay Reddy,39,6,4,3,2
3798,3798,Rajesh Bhat,40,7,5,4,1
3799,3799,Anita Singh,41,8,6,5,2
3800,3800,Priya Sharma,42,1,7,1,1
3801,3801,Rahul Joshi,43,2,1,2,2
3802,3802,Deepak Reddy,44,3,2,3,1
3803,3803,Aisha Bhat,45,4,3,4,2
3804,3804,Siddharth Singh,46,5,4,5,1
3805,3805,Meena Sharma,47,6,5,1,2
3806,3806,Kavita Joshi,48,7,6,2,1
3807,3807,Sanjay Reddy,49,8,7,3,2
3808,3808,Rajesh Bhat,50,1,1,4,1
3809,3809,Anita Singh,51,2,2,5,2
3810,3810,Priya Sharma,52,3,3,1,1
3811,3811,Rahul Joshi,53,4,4,2,2
3812,3812,Deepak Reddy,54,5,5,3,1
3813,3813,Aisha Bhat,55,6,6,4,2
3814,3814,Siddharth Singh,56,7,7,5,1
3815,3815,Meena Sharma,57,8,1,1,2
3816,3816,Kavita Joshi,58,1,2,2,1
3817,3817,Sanjay Reddy,59,2,3,3,2
3818,3818,Rajesh Bhat,60,3,4,4,1
3819,3819,Anita Singh,61,4,5,5,2
3820,3820,Priya Sharma,62,5,6,1,1
3821,3821,Rahul Joshi,63,6,7,2,2
3822,3822,Deepak Reddy,64,7,1,3,1
3823,3823,Aisha Bhat,65,8,2,4,2
3824,3824,Siddharth Singh,66,1,3,5,1
3825,3825,Meena Sharma,22,2,4,1,2
3826,3826,Kavita Joshi,23,3,5,2,1
3827,3827,Sanjay Reddy,24,4,6,3,2
3828,3828,Rajesh Bhat,25,5,7,4,1
3829,3829,Anita Singh,26,6,1,5,2
3830,3830,Priya Sharma,27,7,2,1,1
3831,3831,Rahul Joshi,28,8,3,2,2
3832,3832,Deepak Reddy,29,1,4,3,1
3833,3833,Aisha Bhat,30,2,5,4,2
3834,3834,Siddharth Singh,31,3,6,5,1
3835,3835,Meena Sharma,32,4,7,1,2
3836,3836,Kavita Joshi,33,5,1,2,1
3837,3837,Sanjay Reddy,34,6,2,3,2
3838,3838,Rajesh Bhat,35,7,3,4,1
3839,3839,Anita Singh,36,8,4,5,2
3840,3840,Priya Sharma,37,1,5,1,1
3841,3841,Rahul Joshi,38,2,6,2,2
3842,3842,Deepak Reddy,39,3,7,3,1
3843,3843,Aisha Bhat,40,4,1,4,2
3844,3844,Siddharth Singh,41,5,2,5,1
3845,3845,Meena Sharma,42,6,3,1,2
3846,3846,Kavita Joshi,43,7,4,2,1
3847,3847,Sanjay Reddy,44,8,5,3,2
3848,3848,Rajesh Bhat,45,1,6,4,1
3849,3849,Anita Singh,46,2,7,5,2
3850,3850,Priya Sharma,47,3,1,1,1
3851,3851,Rahul Joshi,48,4,2,2,2
3852,3852,Deepak Reddy,49,5,3,3,1
3853,3853,Aisha Bhat,50,6,4,4,2
3854,3854,Siddharth Singh,51,7,5,5,1
3855,3855,Meena Sharma,52,8,6,1,2
3856,3856,Kavita Joshi,53,1,7,2,1
3857,3857,Sanjay Reddy,54,2,1,3,2
3858,3858,Rajesh Bhat,55,3,2,4,1
3859,3859,Anita Singh,56,4,3,5,2
3860,3860,Priya Sharma,57,5,4,1,1
3861,3861,Rahul Joshi,58,6,5,2,2
3862,3862,Deepak Reddy,59,7,6,3,1
3863,3863,Aisha Bhat,60,8,7,4,2
3864,3864,Siddharth Singh,61,1,1,5,1
3865,3865,Meena Sharma,62,2,2,1,2
3866,3866,Kavita Joshi,63,3,3,2,1
3867,3867,Sanjay Reddy,64,4,4,3,2
3868,3868,Rajesh Bhat,65,5,5,4,1
3869,3869,Anita Singh,66,6,6,5,2
3870,3870,Priya Sharma,22,7,7,1,1
3871,3871,Rahul Joshi,23,8,1,2,2
3872,3872,Deepak Reddy,24,1,2,3,1
3873,3873,Aisha Bhat,25,2,3,4,2
3874,3874,Siddharth Singh,26,3,4,5,1
3875,3875,Meena Sharma,27,4,5,1,2
3876,3876,Kavita Joshi,28,5,6,2,1
3877,3877,Sanjay Reddy,29,6,7,3,2
3878,3878,Rajesh Bhat,30,7,1,4,1
3879,3879,Anita Singh,31,8,2,5,2
3880,3880,Priya Sharma,32,1,3,1,1
3881,3881,Rahul Joshi,33,2,4,2,2
3882,3882,Deepak Reddy,34,3,5,3,1
3883,3883,Aisha Bhat,35,4,6,4,2
3884,3884,Siddharth Singh,36,5,7,5,1
3885,3885,Meena Sharma,37,6,1,1,2
3886,3886,Kavita Joshi,38,7,2,2,1
3887,3887,Sanjay Reddy,39,8,3,3,2
3888,3888,Rajesh Bhat,40,1,4,4,1
3889,3889,Anita Singh,41,2,5,5,2
3890,3890,Priya Sharma,42,3,6,1,1
3891,3891,Rahul Joshi,43,4,7,2,2
3892,3892,Deepak Reddy,44,5,1,3,1
3893,3893,Aisha Bhat,45,6,2,4,2
3894,3894,Siddharth Singh,46,7,3,5,1
3895,3895,Meena Sharma,47,8,4,1,2
3896,3896,Kavita Joshi,48,1,5,2,1
3897,3897,Sanjay Reddy,49,2,6,3,2
3898,3898,Rajesh Bhat,50,3,7,4,1
3899,3899,Anita Singh,51,4,1,5,2
3900,3900,Priya Sharma,52,5,2,1,1
3901,3901,Rahul Joshi,53,6,3,2,2
3902,3902,Deepak Reddy,54,7,4,3,1
3903,3903,Aisha Bhat,55,8,5,4,2
3904,3904,Siddharth Singh,56,1,6,5,1
3905,3905,Meena Sharma,57,2,7,1,2
3906,3906,Kavita Joshi,58,3,1,2,1
3907,3907,Sanjay Reddy,59,4,2,3,2
3908,3908,Rajesh Bhat,60,5,3,4,1
3909,3909,Anita Singh,61,6,4,5,2
3910,3910,Priya Sharma,62,7,5,1,1
3911,3911,Rahul Joshi,63,8,6,2,2
3912,3912,Deepak Reddy,64,1,7,3,1
3913,3913,Aisha Bhat,65,2,1,4,2
3914,3914,Siddharth Singh,66,3,2,5,1
3915,3915,Meena Sharma,22,4,3,1,2
3916,3916,Kavita Joshi,23,5,4,2,1
3917,3917,Sanjay Reddy,24,6,5,3,2
3918,3918,Rajesh Bhat,25,7,6,4,1
3919,3919,Anita Singh,26,8,7,5,2
3920,3920,Priya Sharma,27,1,1,1,1
3921,3921,Rahul Joshi,28,2,2,2,2
3922,3922,Deepak Reddy,29,3,3,3,1
3923,3923,Aisha Bhat,30,4,4,4,2
3924,3924,Siddharth Singh,31,5,5,5,1
3925,3925,Meena Sharma,32,6,6,1,2
3926,3926,Kavita Joshi,33,7,7,2,1
3927,3927,Sanjay Reddy,34,8,1,3,2
3928,3928,Rajesh Bhat,35,1,2,4,1
3929,3929,Anita Singh,36,2,3,5,2
3930,3930,Priya Sharma,37,3,4,1,1
3931,3931,Rahul Joshi,38,4,5,2,2
3932,3932,Deepak Reddy,39,5,6,3,1
3933,3933,Aisha Bhat,40,6,7,4,2
3934,3934,Siddharth Singh,41,7,1,5,1
3935,3935,Meena Sharma,42,8,2,1,2
3936,3936,Kavita Joshi,43,1,3,2,1
3937,3937,Sanjay Reddy,44,2,4,3,2
3938,3938,Rajesh Bhat,45,3,5,4,1
3939,3939,Anita Singh,46,4,6,5,2
3940,3940,Priya Sharma,47,5,7,1,1
3941,3941,Rahul Joshi,48,6,1,2,2
3942,3942,Deepak Reddy,49,7,2,3,1
3943,3943,Aisha Bhat,50,8,3,4,2
3944,3944,Siddharth Singh,51,1,4,5,1
3945,3945,Meena Sharma,52,2,5,1,2
3946,3946,Kavita Joshi,53,3,6,2,1
3947,3947,Sanjay Reddy,54,4,7,3,2
3948,3948,Rajesh Bhat,55,5,1,4,1
3949,3949,Anita Singh,56,6,2,5,2
3950,3950,Priya Sharma,57,7,3,1,1
3951,3951,Rahul Joshi,58,8,4,2,2
3952,3952,Deepak Reddy,59,1,5,3,1
3953,3953,Aisha Bhat,60,2,6,4,2
3954,3954,Siddharth Singh,61,3,7,5,1
3955,3955,Meena Sharma,62,4,1,1,2
3956,3956,Kavita Joshi,63,5,2,2,1
3957,3957,Sanjay Reddy,64,6,3,3,2
3958,3958,Rajesh Bhat,65,7,4,4,1
3959,3959,Anita Singh,66,8,5,5,2
3960,3960,Priya Sharma,22,1,6,1,1
3961,3961,Rahul Joshi,23,2,7,2,2
3962,3962,Deepak Reddy,24,3,1,3,1
3963,3963,Aisha Bhat,25,4,2,4,2
3964,3964,Siddharth Singh,26,5,3,5,1
3965,3965,Meena Sharma,27,6,4,1,2
3966,3966,Kavita Joshi,28,7,5,2,1
3967,3967,Sanjay Reddy,29,8,6,3,2
3968,3968,Rajesh Bhat,30,1,7,4,1
3969,3969,Anita Singh,31,2,1,5,2
3970,3970,Priya Sharma,32,3,2,1,1
3971,3971,Rahul Joshi,33,4,3,2,2
3972,3972,Deepak Reddy,34,5,4,3,1
3973,3973,Aisha Bhat,35,6,5,4,2
3974,3974,Siddharth Singh,36,7,6,5,1
3975,3975,Meena Sharma,37,8,7,1,2
3976,3976,Kavita Joshi,38,1,1,2,1
3977,3977,Sanjay Reddy,39,2,2,3,2
3978,3978,Rajesh Bhat,40,3,3,4,1
3979,3979,Anita Singh,41,4,4,5,2
3980,3980,Priya Sharma,42,5,5,1,1
3981,3981,Rahul Joshi,43,6,6,2,2
3982,3982,Deepak Reddy,44,7,7,3,1
3983,3983,Aisha Bhat,45,8,1,4,2
3984,3984,Siddharth Singh,46,1,2,5,1
3985,3985,Meena Sharma,47,2,3,1,2
3986,3986,Kavita Joshi,48,3,4,2,1
3987,3987,Sanjay Reddy,49,4,5,3,2
3988,3988,Rajesh Bhat,50,5,6,4,1
3989,3989,Anita Singh,51,6,7,5,2
3990,3990,Priya Sharma,52,7,1,1,1
3991,3991,Rahul Joshi,53,8,2,2,2
3992,3992,Deepak Reddy,54,1,3,3,1
3993,3993,Aisha Bhat,55,2,4,4,2
3994,3994,Siddharth Singh,56,3,5,5,1
3995,3995,Meena Sharma,57,4,6,1,2
3996,3996,Kavita Joshi,58,5,7,2,1
3997,3997,Sanjay Reddy,59,6,1,3,2
